"requests","gzipRequests","postRequests","httpsRequests","notFound","bodySize","contentLength","httpTrafficCompleted","timeToFirstByte","timeToLastByte","ajaxRequests","htmlCount","htmlSize","cssCount","cssSize","jsCount","jsSize","jsonCount","jsonSize","imageCount","imageSize","videoCount","videoSize","webfontCount","webfontSize","base64Count","base64Size","otherCount","otherSize","cacheHits","cacheMisses","cachePasses","cachingNotSpecified","cachingTooShort","cachingDisabled","oldCachingHeaders","consoleMessages","cookiesSent","cookiesRecv","domainsWithCookies","documentCookiesLength","documentCookiesCount","documentHeight","commentsSize","whiteSpacesSize","DOMelementsCount","DOMelementMaxDepth","nodesWithInlineCSS","imagesScaledDown","imagesWithoutDimensions","DOMidDuplicated","hiddenContentSize","hiddenImages","DOMmutationsInserts","DOMmutationsRemoves","DOMmutationsAttributes","DOMqueries","DOMqueriesWithoutResults","DOMqueriesById","DOMqueriesByClassName","DOMqueriesByTagName","DOMqueriesByQuerySelectorAll","DOMinserts","DOMqueriesDuplicated","DOMqueriesAvoidable","domains","maxRequestsPerDomain","medianRequestsPerDomain","eventsBound","eventsDispatched","eventsScrollBound","globalVariables","globalVariablesFalsy","headersCount","headersSentCount","headersRecvCount","headersSize","headersSentSize","headersRecvSize","headersBiggerThanContent","jQueryVersionsLoaded","jQueryOnDOMReadyFunctions","jQueryWindowOnLoadFunctions","jQuerySizzleCalls","jQueryEventTriggers","jQueryDOMReads","jQueryDOMWrites","jQueryDOMWriteReadSwitches","documentWriteCalls","evalCalls","jsErrors","closedConnections","lazyLoadableImagesBelowTheFold","localStorageEntries","redirects","redirectsTime","repaints","firstPaint","requestsToFirstPaint","domainsToFirstPaint","requestsToDomContentLoaded","domainsToDomContentLoaded","requestsToDomComplete","domainsToDomComplete","assetsNotGzipped","assetsWithQueryString","assetsWithCookies","smallImages","smallCssFiles","smallJsFiles","multipleRequests","timeToFirstCss","timeToFirstJs","timeToFirstImage","domInteractive","domContentLoaded","domContentLoadedEnd","domComplete","timeBackend","timeFrontend","requestsWithTimeout","windowAlerts","windowConfirms","windowPrompts","bodyHTMLSize","iframesCount","smallestResponse","biggestResponse","fastestResponse","slowestResponse","smallestLatency","biggestLatency","medianResponse","medianLatency"
"{""values"":[8,9,9,9,9,null],""sum"":44,""min"":8,""max"":9,""median"":9,""average"":8.8}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[16157,22426,44547,78421,85385,null],""sum"":246936,""min"":16157,""max"":85385,""median"":44547,""average"":49387.2}","{""values"":[123471,136355,136355,136355,136355,null],""sum"":668891,""min"":123471,""max"":136355,""median"":136355,""average"":133778.2}","{""values"":[6073,6428,7868,8581,8704,null],""sum"":37654,""min"":6073,""max"":8704,""median"":7868,""average"":7530.8}","{""values"":[1162,1167,1456,1458,1834,null],""sum"":7077,""min"":1162,""max"":1834,""median"":1456,""average"":1415.4}","{""values"":[1172,1454,3607,3785,4782,null],""sum"":14800,""min"":1172,""max"":4782,""median"":3607,""average"":2960}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[2,2,2,2,2,null],""sum"":10,""min"":2,""max"":2,""median"":2,""average"":2}","{""values"":[2542,11264,11264,11264,11264,null],""sum"":47598,""min"":2542,""max"":11264,""median"":11264,""average"":9519.6}","{""values"":[2,2,2,2,2,null],""sum"":10,""min"":2,""max"":2,""median"":2,""average"":2}","{""values"":[11794,11794,11794,11794,11794,null],""sum"":58970,""min"":11794,""max"":11794,""median"":11794,""average"":11794}","{""values"":[3,3,3,3,3,null],""sum"":15,""min"":3,""max"":3,""median"":3,""average"":3}","{""values"":[107614,107614,107614,107614,107614,null],""sum"":538070,""min"":107614,""max"":107614,""median"":107614,""average"":107614}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,2,2,2,2,null],""sum"":9,""min"":1,""max"":2,""median"":2,""average"":1.8}","{""values"":[1521,5683,5683,5683,5683,null],""sum"":24253,""min"":1521,""max"":5683,""median"":5683,""average"":4850.6}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[6,7,7,7,7,null],""sum"":34,""min"":6,""max"":7,""median"":7,""average"":6.8}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[6,7,7,7,7,null],""sum"":34,""min"":6,""max"":7,""median"":7,""average"":6.8}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[7,8,8,8,8,null],""sum"":39,""min"":7,""max"":8,""median"":8,""average"":7.8}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[768,768,768,768,1536,null],""sum"":4608,""min"":768,""max"":1536,""median"":768,""average"":921.6}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[25,122,122,122,122,null],""sum"":513,""min"":25,""max"":122,""median"":122,""average"":102.6}","{""values"":[22,124,124,124,124,null],""sum"":518,""min"":22,""max"":124,""median"":124,""average"":103.6}","{""values"":[3,3,3,3,3,null],""sum"":15,""min"":3,""max"":3,""median"":3,""average"":3}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[3,3,3,3,3,null],""sum"":15,""min"":3,""max"":3,""median"":3,""average"":3}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[2,2,2,2,2,null],""sum"":10,""min"":2,""max"":2,""median"":2,""average"":2}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[9,10,10,10,10,null],""sum"":49,""min"":9,""max"":10,""median"":10,""average"":9.8}","{""values"":[0,0,0,0,2,null],""sum"":2,""min"":0,""max"":2,""median"":0,""average"":0.4}","{""values"":[2,2,2,2,2,null],""sum"":10,""min"":2,""max"":2,""median"":2,""average"":2}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[7,8,8,8,8,null],""sum"":39,""min"":7,""max"":8,""median"":8,""average"":7.8}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[3,3,3,3,3,null],""sum"":15,""min"":3,""max"":3,""median"":3,""average"":3}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[8,9,9,9,9,null],""sum"":44,""min"":8,""max"":9,""median"":9,""average"":8.8}","{""values"":[8,9,9,9,9,null],""sum"":44,""min"":8,""max"":9,""median"":9,""average"":8.8}","{""values"":[2,4,4,4,4,null],""sum"":18,""min"":2,""max"":4,""median"":4,""average"":3.6}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[113,128,128,128,128,null],""sum"":625,""min"":113,""max"":128,""median"":128,""average"":125}","{""values"":[22,25,25,25,25,null],""sum"":122,""min"":22,""max"":25,""median"":25,""average"":24.4}","{""values"":[91,103,103,103,103,null],""sum"":503,""min"":91,""max"":103,""median"":103,""average"":100.6}","{""values"":[3653,4111,4111,4111,4111,null],""sum"":20097,""min"":3653,""max"":4111,""median"":4111,""average"":4019.4}","{""values"":[1082,1213,1213,1213,1213,null],""sum"":5934,""min"":1082,""max"":1213,""median"":1213,""average"":1186.8}","{""values"":[2571,2898,2898,2898,2898,null],""sum"":14163,""min"":2571,""max"":2898,""median"":2898,""average"":2832.6}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,2,2,2,2,null],""sum"":9,""min"":1,""max"":2,""median"":2,""average"":1.8}","{""values"":[1,2,2,2,2,null],""sum"":9,""min"":1,""max"":2,""median"":2,""average"":1.8}","{""values"":[2,2,2,2,2,null],""sum"":10,""min"":2,""max"":2,""median"":2,""average"":2}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[487,491,491,492,876,null],""sum"":2837,""min"":487,""max"":876,""median"":491,""average"":567.4}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[8,8,9,9,9,null],""sum"":43,""min"":8,""max"":9,""median"":9,""average"":8.6}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[8,9,9,9,9,null],""sum"":44,""min"":8,""max"":9,""median"":9,""average"":8.8}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[7,7,7,7,7,null],""sum"":35,""min"":7,""max"":7,""median"":7,""average"":7}","{""values"":[6,6,6,6,6,null],""sum"":30,""min"":6,""max"":6,""median"":6,""average"":6}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1,1,1,1,1,null],""sum"":5,""min"":1,""max"":1,""median"":1,""average"":1}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1940,2404,2528,2533,4635,null],""sum"":14040,""min"":1940,""max"":4635,""median"":2528,""average"":2808}","{""values"":[2250,2671,4272,4460,5444,null],""sum"":19097,""min"":2250,""max"":5444,""median"":4272,""average"":3819.4}","{""values"":[2525,3077,4086,4093,5079,null],""sum"":18860,""min"":2525,""max"":5079,""median"":4086,""average"":3772}","{""values"":[2266,2371,4460,4464,6590,null],""sum"":20151,""min"":2266,""max"":6590,""median"":4460,""average"":4030.2}","{""values"":[2263,2362,4454,4461,6588,null],""sum"":20128,""min"":2263,""max"":6588,""median"":4454,""average"":4025.6}","{""values"":[2273,2379,4465,4472,6597,null],""sum"":20186,""min"":2273,""max"":6597,""median"":4465,""average"":4037.2}","{""values"":[2379,2603,4466,4472,6597,null],""sum"":20517,""min"":2379,""max"":6597,""median"":4466,""average"":4103.4}","{""values"":[15,21,25,38,41,null],""sum"":140,""min"":15,""max"":41,""median"":25,""average"":28}","{""values"":[59,62,75,79,85,null],""sum"":360,""min"":59,""max"":85,""median"":75,""average"":72}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[1633,9410,9410,9410,9410,null],""sum"":39273,""min"":1633,""max"":9410,""median"":9410,""average"":7854.6}","{""values"":[0,0,0,0,0,null],""sum"":0,""min"":0,""max"":0,""median"":0,""average"":0}","{""values"":[374,374,374,374,374,null],""sum"":1870,""min"":374,""max"":374,""median"":374,""average"":374}","{""values"":[97184,97184,97184,97184,97184,null],""sum"":485920,""min"":97184,""max"":97184,""median"":97184,""average"":97184}","{""values"":[175,179,188,287,559,null],""sum"":1388,""min"":175,""max"":559,""median"":188,""average"":277.6}","{""values"":[3607,4420,4427,4782,6472,null],""sum"":23708,""min"":3607,""max"":6472,""median"":4427,""average"":4741.6}","{""values"":[172,179,188,287,540,null],""sum"":1366,""min"":172,""max"":540,""median"":188,""average"":273.2}","{""values"":[1167,1456,1456,1458,2312,null],""sum"":7849,""min"":1167,""max"":2312,""median"":1456,""average"":1569.8}","{""values"":[520,595,953,1004.5,2237,null],""sum"":5309.5,""min"":520,""max"":2237,""median"":953,""average"":1061.9}","{""values"":[416,446.5,579.5,585.5,595,null],""sum"":2622.5,""min"":416,""max"":595,""median"":579.5,""average"":524.5}"
